issue,word,pos,english,vietnamese,row_id
definition_vi_cjk,roughtail,adjective,(zoology|in animal names) Having a rough tail.,(动物学，在动物名称中) 有粗糙尾巴的。,3088138
definition_vi_cjk,roughtail,noun,A small snake of the family .,(动物学，在动物名称中) 一种来自法国普罗旺斯的蛇，常与鱼类菜肴一起食用，由蛋黄、橄榄油、面包屑、辣椒、大蒜和藏红花制成。,3088139
definition_vi_cjk,roughtail,noun,The roughtail stingray,(动物学，在动物名称中) 一种来自法国普罗旺斯的蛇，常与鱼类菜肴一起食用，由蛋黄、橄榄油、面包屑、辣椒、大蒜和藏红花制成。,3088140
definition_vi_cjk,roughwing,noun,A swallow of the genus .,一种燕子，属于属。,3088141
definition_vi_cjk,roughwork,verb,"(dated|rare|transitive) To work over coarsely, without regard to nicety or smoothness.",(过时，罕见，转义) 粗糙地处理，不注重细节或光滑。,3088142
definition_vi_cjk,roughy,noun,A fish in family,一种鱼，属于家族。,3088143
definition_vi_cjk,roughy,noun,"The orange roughy, .",橙色粗糙鱼，。,3088144
definition_vi_cjk,roughy,noun,"(Australia) Any of several marine fish of the related genus , which have rough and spiny scales.",(澳大利亚) 一种澳大利亚海洋鱼类，属于相关属，其鳞片粗糙且棘状。,3088145
definition_vi_cjk,instalock,verb,(video games) To select a character in a multiplayer video game immediately after the selection process begins.,instalock (trò chơi video) Để chọn một nhân vật trong một trò chơi多人游戏立即在选择过程开始后。,2857357
definition_vi_cjk,inter-shiite,adjective,inter-Shia,inter-shiite (什叶派之间的),2858325
definition_vi_cjk,rowtee,noun,"(India|archaic) A small tent with a pyramidal roof, and no projection of fly, or eaves.","rowtee {Ấn Độ, cổ điển} lều nhỏ có mái vòm hình tháp và không có phần mở rộng của fly hoặc檐篷.",3088719
definition_vi_cjk,rubberful,noun,Enough to fill a rubber (any sense).,Đủ để充满橡胶.,3089111
definition_vi_cjk,rubby-dub,noun,"(slang) A drunkard, especially one who drinks alcohol in non-beverage form, e.g. rubbing alcohol or canned heat.",rubby-dub: (俚语) 醉汉，特别是指喝非饮料形式的酒精的人，例如磨砂酒精或罐装热量。,3089178
definition_vi_cjk,rubby-dubby,noun,(UK|dialect) chum thrown into the water to attract sharks,rubby-dubby: (英国方言) 投入水中以吸引鲨鱼的桶。,3089179
definition_vi_cjk,rubdown,noun,(typography|attributive) .,rubdown: (排印术，属性) .,3089181
definition_vi_cjk,rubeanic,adjective,(inorganic chemistry) Of or pertaining to rubeanic acid or its derivatives,rubeanic: (无机化学) 关于rubeanic酸或其衍生物的。,3089184
definition_vi_cjk,rubedinous,adjective,(obsolete|rare) reddish,rubedinous: (过时，罕见) 红色的。,3089185
definition_vi_cjk,rubedo,noun,(medicine) A diffused redness of the skin; blushing or flushing.,rubedo: (医学) 皮肤上的一种弥漫性红斑；脸红或泛红。,3089186
definition_vi_cjk,rubedo,noun,"(alchemy) A ""reddening"" process, the fourth and final major stage of the alchemical magnum opus.",rubedo: (炼金术) 一种“变红”的过程，是炼金术四大主要阶段中的最后一个阶段。,3089187
definition_vi_cjk,rubefacience,noun,(dated|formal) redness,rubefacience: (过时，正式) 红色。,3089188
definition_vi_cjk,rubegoldbergian,adjective,"(North America) Achieving a simple objective by absurdly complicated means; overcomplicated, elaborate and impractical.",rubegoldbergian: (北美) 通过极其复杂的方法实现简单目标；过于复杂、繁琐和不切实际的。,3089193
definition_vi_cjk,rubelet,noun,(nonce|obsolete) A little ruby.,rubelet: (临时词，过时) 一颗小红宝石。,3089194
definition_vi_cjk,rubelike,adjective,Resembling or characteristic of a rube (unsophisticated person or yokel).,rubelike: 像rube（未开化的人或乡巴佬）一样。,3089195
definition_vi_cjk,rubellalike,adjective,Resembling or characteristic of rubella.,rubellalike: 像rubella（风疹）一样的。,3089197
definition_vi_cjk,rubellite,noun,A red to violet variety of tourmaline used as a gemstone.,rubellite: 一种红色到紫色的电气石，用作宝石。,3089198
definition_vi_cjk,rubenesque,adjective,"Of the figure of a woman, plump and sensuous.",rubenesque: 体型丰满且感性的。,3089199
definition_vi_cjk,rubenid,adjective,"Of or pertaining to the Rubenids: an Armenian dynasty who dominated parts of Cilicia, and who established the Armenian Kingdom of Cilicia.",rubenid: 关于Rubenids：一个统治部分塞浦路斯的亚美尼亚王朝，建立了亚美尼亚塞浦路斯王国。,3089200
definition_vi_cjk,rubenid,noun,A member of the Rubenids.,rubenid: Rubenids的一员。,3089201
definition_vi_cjk,scarfie,noun,"(New Zealand|slang) A university student, especially one from the University of Otago.","Sinh viên đại học (New Zealand,俚语)",3097650
definition_vi_cjk,rudderhole,noun,(nautical) The hole in the deck through which the rudderpost passes.,(công nghệ thủy thủ) Lỗ trên甲板 通过舵杆的孔。,3089425
definition_vi_cjk,rudderon,noun,"(aviation) A type of control surface, usually found on flying wing aircraft, consisting of two pairs of panels (one mounted near each wingtip on the wing's trailing edge), with one lying on top of the other sandwich-style; to roll the aircraft, both panels on one wing deflect downwards (increasing the lift of that wing) and both panels on the othe wing deflect upwards (decreasing the lift of that wing), while, to yaw the aircraft, the panels on one wing split apart from each other (the upper panel deflects upwards, and the lower panel deflects downwards), increasing the drag on that wing.","(bay hàng không) Loại bề mặt điều khiển, thường được tìm thấy trên máy bay bay không có cánh, bao gồm hai cặp cánh (một gắn gần mép sau cánh ở phía sau cánh) với một nằm trên cùng của另一对位于其下方；为了使飞机滚转，一边的两个面板向下偏转（增加该边的升力），而另一边的两个面板向上偏转（减少该边的升力）；为了使飞机偏航，一边的两个面板分开（上方的面板向上偏转，下方的面板向下偏转），从而增加该边的阻力。",3089431
definition_vi_cjk,færie,noun,(archaic|nonstandard) .,(古雅，非标准)。,2769044
definition_vi_cjk,fanbearer,noun,One who carries a fan especially those carrying fans for the pharaohs of Ancient Egypt,fanbearer: Người mang扇子，尤其是为古埃及法老们携带扇子的人。,2770184
definition_vi_cjk,fangdom,noun,The community or sphere of vampires.,Fangdom (từ俚语): 社区或吸血鬼的领域。,2770370
definition_vi_cjk,fangdom,noun,The state or quality of being a vampire.,Fangdom (từ俚语): 吸血鬼的状态或性质。,2770371
definition_vi_cjk,fap,noun,(slang|countable) A session of masturbation.,"(俚语, 计数可数的) 自慰的一次",2770637
definition_vi_cjk,tankini,noun,A bathing suit composed of a tank top and the lower half of a bikini.,一种泳装，由连体上衣和比基尼下装组成。,3168293
definition_vi_cjk,tankist,noun,(uncommon) A tanker.,(不常用) 油罐车司机。,3168294
definition_vi_cjk,tankless,adjective,Without a tank (used especially of water heaters).,没有油箱（特别是指热水器）。,3168295
definition_vi_cjk,tanklet,noun,A little tank.,一个小坦克。,3168296
definition_vi_cjk,tanklike,adjective,Resembling or characteristic of a tank (military vehicle).,像坦克一样的。,3168297
definition_vi_cjk,fire-breathing,adjective,(literary) That emits or belches forth fire.,thải火的,2777359
definition_vi_cjk,tanklike,adjective,Resembling or characteristic of a tank (container).,像坦克一样的。,3168298
definition_vi_cjk,tankmaker,noun,A manufacturer of tanks .,制造坦克的人。,3168299
definition_vi_cjk,tankmaking,noun,The manufacture of tanks .,制造坦克。,3168300
definition_vi_cjk,tankmate,noun,An aquarium fish that shares the same tank as another.,同一条鱼缸里的另一条鱼。,3168302
definition_vi_cjk,tankobon,noun,A standard Japanese book format most commonly encountered as the individual volumes of a manga series.,"(过时,军事) 坦克训练地点；坦克公园。",3168303
definition_vi_cjk,tankodrome,noun,(obsolete|military) A training location for use of tanks; tank park.,"(过时,军事) 坦克训练地点；坦克公园。",3168304
definition_vi_cjk,tankroom,noun,A room where tanks are kept.,存放坦克的房间。,3168306
definition_vi_cjk,fishtail,noun,A kind of chisel with a flared blade.,Một loại búa với刃部向外扩张。,2778173
definition_vi_cjk,folf,noun,(sports|rare) .,(罕见的运动)高尔夫。,2783845
definition_vi_cjk,mongery,noun,That which is sold by a monger.,由商人出售的商品。,2933423
definition_vi_cjk,mongery,noun,The building where a monger conducts business.,商人进行业务的建筑物。,2933424
definition_vi_cjk,scorecard,noun,(figurative) A system of ratings.,评分系统,3099942
definition_vi_cjk,romanian,noun,(countable|weightlifting|slang) .,(重量举重，俚语)罗马尼亚人,3086539
definition_vi_cjk,suffragent,noun,(historical) A male supporter of women’s right to vote in the early 20th century.,người ủng hộ quyền bầu cử của phụ nữ (thông史用),3155403
definition_vi_cjk,suffraginous,adjective,(obsolete|nonce) Of or relating to the hock of an animal.,liên quan đến hock của một động vật (hạn用),3155410
definition_vi_cjk,frighteneth,verb,(archaic),(古英语) 使害怕。,2790271
definition_vi_cjk,frolicful,adjective,(archaic) frolicsome,frolicful (古语) 欢乐的,2790739
definition_vi_cjk,fuckfriend,noun,(vulgar|slang) fuck buddy,"(thô lỗ,俚语) bạn tình.",2791861
definition_vi_cjk,leukemogenesis,noun,(pathology) The induction and development of leukemia in bone marrow.,(học thuật) Sự gây ra và phát triển của bệnh bạch cầu trong xương髓系,2890015
definition_vi_cjk,gauzeless,adjective,Without gauze.,无纱布的 (没有纱布的),2797843
definition_vi_cjk,geekwad,noun,(slang|derogatory|sometimes used|_|attributively) A geeky or uncool person.,"(俚语, 贬义, 偶尔使用, _, 形容词性) 一个书呆子或不酷的人。",2798457
definition_vi_cjk,latrobe,noun,"(historical) A form of stove set into a fireplace, heating the room by radiation and the rooms above by hot air.",Latrobe: (历史上)一种嵌入壁炉的炉子，通过辐射加热房间，并通过热空气加热上面的房间。,2885830
definition_vi_cjk,georeferencing,noun,location using a coordinate system,georeferencing - 使用坐标系统的位置。,2800447
definition_vi_cjk,georeferentiation,noun,The assignment of a georeference to a location,georeferentiation - 将地理参考分配给位置的过程。,2800448
definition_vi_cjk,georegion,noun,A geographic region.,georegion - 地理区域。,2800449
definition_vi_cjk,georegional,adjective,Relating to georegions.,georegional - 与地理区域相关的。,2800450
definition_vi_cjk,georegister,verb,To adjust (an image) to correspond with the geographic location of a trusted reference work.,georegister - 调整图像以对应可信参考工作的地理位置。,2800451
definition_vi_cjk,marrubium,noun,Any of the genus of bitter aromatic plants; horehound.,任何属苦香草属的苦香草植物；苦叶草。,2909631
definition_vi_cjk,maudle,verb,(obsolete|transitive) To throw into confusion or disorder.,maudle - (hạn chế sử用的金属栓。,2911625
definition_vi_cjk,methoctramine,noun,A polymethylene tetraamine that acts as a muscarinic antagonist,(化学) 氯甲基四胺，作为毒蕈碱拮抗剂起作用,2920190
definition_vi_cjk,nanolaminate,noun,"A fully dense, ultra-fine-grained solid exhibiting a high concentration of interface defects.",Một hợp chất hoàn toàn致密，超细粒状且表现出高浓度的界面缺陷。,2947319
definition_vi_cjk,necrotically,adverb,In a necrotic way.,以坏死的方式,2950061
definition_vi_cjk,nonerasing,adjective,Not erasing.,不可擦除的,2962504
definition_vi_cjk,nonerect,adjective,Not erect.,不直立的,2962507
definition_vi_cjk,nonerectile,adjective,Not erectile.,不直立的,2962508
definition_vi_cjk,adelphophagy,noun,"The consumption of one embryo by another in utero, particularly among certain amphibians, sharks and fishes.","(học thuật, động vật học) Tiêu thụ một thai trong tử cung bởi thai khác, đặc biệt là trong số một số loài 两栖动物、鲨鱼和鱼类。",2568192
definition_vi_cjk,apothecal,adjective,Relating to drugs or pharmacy.,与药物或药房有关的.,2592868
definition_vi_cjk,arsole,noun,"(organic compound) An unsaturated, five-membered heterocyclic compound of arsenic, C4H5As; any substituted form of this compound",(hợp chất hữu cơ) Một hợp chất heterocyclic không饱和的五元环化合物，含有砷元素C4H5As；任何这种化合物的取代形式,2597433
definition_vi_cjk,baller,adjective,"(AAVE|slang) Very cool, especially due to extravagance.","baller (nói chuyện hàng ngày,俚语): RấtCool, 尤其是由于奢侈。",2610366
definition_vi_cjk,balletcore,noun,"(TikTok aesthetic) A style that borrows from the elements of ballet, including tutus, leggings, unitards, etc.","balletcore (noun): (TikTok thẩm mỹ) Một phong cách lấy cảm hứng từ các yếu tố của ballet, bao gồm tutus, leggings, unitards, v.v。",2610383
