priority_order,normalized_word,learner_rank,candidate_key,sense_key,source_sense_id,source_synset_id,ili,lexical_entry_id,entry_lemma,entry_source_pos,synset_source_pos,part_of_speech,adjective_satellite,source_entry_order,source_sense_position,source_order_is_pedagogical,lexfile,definitions_en,examples_en,explicit_forms,pronunciations,synset_members,candidate_status
8,have,8,oewn:2025:oewn-have__2.29.00..,oewn:oewn-have__2.29.00..,oewn-have__2.29.00..,oewn-00056644-v,i22058,oewn-have-v,have,v,v,verb,false,65253,17,false,verb.body,"[{""text"":""cause to be born"",""source_sense_id"":null}]","[{""text"":""My wife had twins yesterday!"",""source"":null,""scope"":""synset""}]","[""had"",""has""]",[],"[{""lexical_entry_id"":""oewn-give_birth-v"",""written_form"":""give birth"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-deliver-v"",""written_form"":""deliver"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-bear-v"",""written_form"":""bear"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-birth-v"",""written_form"":""birth"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-have-v"",""written_form"":""have"",""source_pos"":""v""}]",unreviewed
8,have,8,oewn:2025:oewn-have__2.35.00..,oewn:oewn-have__2.35.00..,oewn-have__2.35.00..,oewn-01429760-v,i28864,oewn-have-v,have,v,v,verb,false,65253,18,false,verb.contact,"[{""text"":""have sex with; archaic use"",""source_sense_id"":null}]","[{""text"":""He had taken this woman when she was most vulnerable"",""source"":null,""scope"":""synset""}]","[""had"",""has""]",[],"[{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-have-v"",""written_form"":""have"",""source_pos"":""v""}]",unreviewed
11,he,11,oewn:2025:oewn-he__1.10.00..,oewn:oewn-he__1.10.00..,oewn-he__1.10.00..,oewn-06850196-n,i72440,oewn-he-n,he,n,n,noun,false,65360,1,false,noun.communication,"[{""text"":""the 5th letter of the Hebrew alphabet"",""source_sense_id"":null}]",[],[],"[{""value"":""hi"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-he-n"",""written_form"":""he"",""source_pos"":""n""}]",unreviewed
14,not,14,oewn:2025:oewn-not__4.02.00..,oewn:oewn-not__4.02.00..,oewn-not__4.02.00..,oewn-00024432-r,i18280,oewn-not-r,not,r,r,adverb,false,87711,1,false,adv.all,"[{""text"":""negation of a word or group of words"",""source_sense_id"":null}]","[{""text"":""he does not speak French"",""source"":null,""scope"":""synset""},{""text"":""she is not going"",""source"":null,""scope"":""synset""},{""text"":""they are not friends"",""source"":null,""scope"":""synset""},{""text"":""not many"",""source"":null,""scope"":""synset""},{""text"":""not much"",""source"":null,""scope"":""synset""},{""text"":""not at all"",""source"":null,""scope"":""synset""}]",[],"[{""value"":""nɒt"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-not-r"",""written_form"":""not"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-non-r"",""written_form"":""non"",""source_pos"":""r""}]",unreviewed
17,on,17,oewn:2025:oewn-on__3.00.00..,oewn:oewn-on__3.00.00..,oewn-on__3.00.00..,oewn-01655638-a,i9045,oewn-on-a,on,a,a,adjective,false,89020,1,false,adj.all,"[{""text"":""in operation or operational"",""source_sense_id"":null}]","[{""text"":""left the oven on"",""source"":null,""scope"":""synset""},{""text"":""the switch is in the on position"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-on-a"",""written_form"":""on"",""source_pos"":""a""}]",unreviewed
17,on,17,oewn:2025:oewn-on__3.00.02..,oewn:oewn-on__3.00.02..,oewn-on__3.00.02..,oewn-01656183-a,i9049,oewn-on-a,on,a,a,adjective,false,89020,2,false,adj.all,"[{""text"":""(of events) planned or scheduled"",""source_sense_id"":null}]","[{""text"":""the picnic is on, rain or shine"",""source"":null,""scope"":""synset""},{""text"":""we have nothing on for Friday night"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-on-a"",""written_form"":""on"",""source_pos"":""a""}]",unreviewed
17,on,17,oewn:2025:oewn-on__4.02.00..,oewn:oewn-on__4.02.00..,oewn-on__4.02.00..,oewn-00068768-r,i18551,oewn-on-r,on,r,r,adverb,false,89027,1,false,adv.all,"[{""text"":""with a forward motion"",""source_sense_id"":null}]","[{""text"":""we drove along admiring the view"",""source"":null,""scope"":""synset""},{""text"":""the horse trotted along at a steady pace"",""source"":null,""scope"":""synset""},{""text"":""the circus traveled on to the next city"",""source"":null,""scope"":""synset""},{""text"":""move along"",""source"":null,""scope"":""synset""},{""text"":""march on"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-along-r"",""written_form"":""along"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-on-r"",""written_form"":""on"",""source_pos"":""r""}]",unreviewed
17,on,17,oewn:2025:oewn-on__4.02.01..,oewn:oewn-on__4.02.01..,oewn-on__4.02.01..,oewn-00069746-r,i18556,oewn-on-r,on,r,r,adverb,false,89027,2,false,adv.all,"[{""text"":""indicates continuity or persistence or concentration"",""source_sense_id"":null}]","[{""text"":""his spirit lives on"",""source"":null,""scope"":""synset""},{""text"":""shall I read on?"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-on-r"",""written_form"":""on"",""source_pos"":""r""}]",unreviewed
17,on,17,oewn:2025:oewn-on__4.02.02..,oewn:oewn-on__4.02.02..,oewn-on__4.02.02..,oewn-00069872-r,i18557,oewn-on-r,on,r,r,adverb,false,89027,3,false,adv.all,"[{""text"":""in a state required for something to function or be effective"",""source_sense_id"":null}]","[{""text"":""turn the lights on"",""source"":null,""scope"":""synset""},{""text"":""get a load on"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-on-r"",""written_form"":""on"",""source_pos"":""r""}]",unreviewed
20,i,20,oewn:2025:oewn-i__1.27.00..,oewn:oewn-i__1.27.00..,oewn-i__1.27.00..,oewn-14665575-n,i113951,oewn-I-n,I,n,n,noun,false,8068,1,false,noun.substance,"[{""text"":""a nonmetallic element belonging to the halogens; used especially in medicine and photography and in dyes; occurs naturally only in combination in small quantities (as in sea water or rocks)"",""source_sense_id"":null}]",[],[],"[{""value"":""aɪ"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-iodine-n"",""written_form"":""iodine"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-iodin-n"",""written_form"":""iodin"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-I-n"",""written_form"":""I"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-atomic_number_53-n"",""written_form"":""atomic number 53"",""source_pos"":""n""}]",unreviewed
20,i,20,oewn:2025:oewn-i__1.23.00..,oewn:oewn-i__1.23.00..,oewn-i__1.23.00..,oewn-13764713-n,i109093,oewn-I-n,I,n,n,noun,false,8068,2,false,noun.quantity,"[{""text"":""the smallest whole number or a numeral representing this number"",""source_sense_id"":null}]","[{""text"":""he has the one but will need a two and three to go with it"",""source"":null,""scope"":""synset""},{""text"":""they had lunch at one"",""source"":null,""scope"":""synset""}]",[],"[{""value"":""aɪ"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-one-n"",""written_form"":""one"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-1-n"",""written_form"":""1"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-I-n"",""written_form"":""I"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-ace-n"",""written_form"":""ace"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-single-n"",""written_form"":""single"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-unity-n"",""written_form"":""unity"",""source_pos"":""n""}]",unreviewed
20,i,20,oewn:2025:oewn-i__1.10.00..,oewn:oewn-i__1.10.00..,oewn-i__1.10.00..,oewn-06845083-n,i72394,oewn-I-n,I,n,n,noun,false,8068,3,false,noun.communication,"[{""text"":""the 9th letter of the Roman alphabet"",""source_sense_id"":null}]",[],[],"[{""value"":""aɪ"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-I-n"",""written_form"":""I"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-i-n"",""written_form"":""i"",""source_pos"":""n""}]",unreviewed
21,do,21,oewn:2025:oewn-do__1.11.00..,oewn:oewn-do__1.11.00..,oewn-do__1.11.00..,oewn-07462638-n,i75851,oewn-do-n-1,do,n,n,noun,false,48836,1,false,noun.event,"[{""text"":""an uproarious party"",""source_sense_id"":null}]",[],[],"[{""value"":""duː"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-bash-n"",""written_form"":""bash"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-do-n-1"",""written_form"":""do"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-brawl-n"",""written_form"":""brawl"",""source_pos"":""n""}]",unreviewed
21,do,21,oewn:2025:oewn-do__1.10.00..,oewn:oewn-do__1.10.00..,oewn-do__1.10.00..,oewn-06881359-n,i72577,oewn-do-n-2,do,n,n,noun,false,48837,1,false,noun.communication,"[{""text"":""the syllable naming the first (tonic) note of any major scale in solmization"",""source_sense_id"":null}]",[],[],"[{""value"":""dəʊ"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-do-n-2"",""written_form"":""do"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-doh-n"",""written_form"":""doh"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-ut-n"",""written_form"":""ut"",""source_pos"":""n""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.41.01..,oewn:oewn-do__2.41.01..,oewn-do__2.41.01..,oewn-02566500-v,i34493,oewn-do-v,do,v,v,verb,false,48842,1,false,verb.social,"[{""text"":""engage in"",""source_sense_id"":null}]","[{""text"":""make love, not war"",""source"":null,""scope"":""synset""},{""text"":""make an effort"",""source"":null,""scope"":""synset""},{""text"":""do research"",""source"":null,""scope"":""synset""},{""text"":""do nothing"",""source"":null,""scope"":""synset""},{""text"":""make revolution"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-make-v"",""written_form"":""make"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.36.01..,oewn:oewn-do__2.36.01..,oewn-do__2.36.01..,oewn-01716563-v,i30309,oewn-do-v,do,v,v,verb,false,48842,2,false,verb.creation,"[{""text"":""carry out or perform an action"",""source_sense_id"":null}]","[{""text"":""John did the painting, the weeding, and he cleaned out the gutters"",""source"":null,""scope"":""synset""},{""text"":""the skater executed a triple pirouette"",""source"":null,""scope"":""synset""},{""text"":""she did a little dance"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-perform-v"",""written_form"":""perform"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-execute-v"",""written_form"":""execute"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.41.04..,oewn:oewn-do__2.41.04..,oewn-do__2.41.04..,oewn-02567910-v,i34500,oewn-do-v,do,v,v,verb,false,48842,3,false,verb.social,"[{""text"":""get (something) done"",""source_sense_id"":null}]","[{""text"":""I did my job"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-perform-v"",""written_form"":""perform"",""source_pos"":""v""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.42.00..,oewn:oewn-do__2.42.00..,oewn-do__2.42.00..,oewn-02623620-v,i34762,oewn-do-v,do,v,v,verb,false,48842,4,false,verb.stative,"[{""text"":""proceed or get along"",""source_sense_id"":null}]","[{""text"":""How is she doing in her new job?"",""source"":null,""scope"":""synset""},{""text"":""How are you making out in graduate school?"",""source"":null,""scope"":""synset""},{""text"":""He's come a long way"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-fare-v"",""written_form"":""fare"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-make_out-v"",""written_form"":""make out"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-come-v"",""written_form"":""come"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-get_along-v"",""written_form"":""get along"",""source_pos"":""v""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.36.02..,oewn:oewn-do__2.36.02..,oewn-do__2.36.02..,oewn-01649143-v,i29966,oewn-do-v,do,v,v,verb,false,48842,5,false,verb.creation,"[{""text"":""give rise to; cause to happen or occur, not always intentionally"",""source_sense_id"":null}]","[{""text"":""cause a commotion"",""source"":null,""scope"":""synset""},{""text"":""make a stir"",""source"":null,""scope"":""synset""},{""text"":""cause an accident"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-cause-v"",""written_form"":""cause"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-make-v"",""written_form"":""make"",""source_pos"":""v""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.41.02..,oewn:oewn-do__2.41.02..,oewn-do__2.41.02..,oewn-02574587-v,i34533,oewn-do-v,do,v,v,verb,false,48842,6,false,verb.social,"[{""text"":""carry out or practice; as of jobs and professions"",""source_sense_id"":null}]","[{""text"":""practice law"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-practice-v"",""written_form"":""practice"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-practise-v"",""written_form"":""practise"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-exercise-v"",""written_form"":""exercise"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.42.01..,oewn:oewn-do__2.42.01..,oewn-do__2.42.01..,oewn-02675578-v,i35014,oewn-do-v,do,v,v,verb,false,48842,7,false,verb.stative,"[{""text"":""be sufficient; be adequate, either in quality or quantity"",""source_sense_id"":null}]","[{""text"":""A few words would answer"",""source"":null,""scope"":""synset""},{""text"":""This car suits my purpose well"",""source"":null,""scope"":""synset""},{""text"":""Will $100 do?"",""source"":null,""scope"":""synset""},{""text"":""A ‘B’ grade doesn't suffice to get me into medical school"",""source"":null,""scope"":""synset""},{""text"":""Nothing else will serve"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-suffice-v"",""written_form"":""suffice"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-answer-v"",""written_form"":""answer"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-serve-v"",""written_form"":""serve"",""source_pos"":""v""}]",unreviewed
21,do,21,oewn:2025:oewn-do__2.36.00..,oewn:oewn-do__2.36.00..,oewn-do__2.36.00..,oewn-01622033-v,i29854,oewn-do-v,do,v,v,verb,false,48842,8,false,verb.creation,"[{""text"":""create or design, often in a certain way"",""source_sense_id"":null}]","[{""text"":""Do my room in blue"",""source"":null,""scope"":""synset""},{""text"":""I did this piece in wood to express my love for the forest"",""source"":null,""scope"":""synset""}]","[""did"",""done""]","[{""value"":""duː"",""variety"":""GB"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""du"",""variety"":""US"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null},{""value"":""dʉː"",""variety"":""AU"",""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-do-v"",""written_form"":""do"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-make-v"",""written_form"":""make"",""source_pos"":""v""}]",unreviewed
